GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08
Id,Id2,Geography,Number; OCCUPANCY STATUS - Total housing units,Percent; OCCUPANCY STATUS - Total housing units,Number; OCCUPANCY STATUS - Total housing units - Occupied housing units,Percent; OCCUPANCY STATUS - Total housing units - Occupied housing units,Number; TENURE - Occupied housing units,Percent; TENURE - Occupied housing units,Number; TENURE - Occupied housing units - Owner occupied,Percent; TENURE - Occupied housing units - Owner occupied,Number; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Percent; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Number; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Percent; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Number; TENURE - Occupied housing units - Renter occupied,Percent; TENURE - Occupied housing units - Renter occupied
1400000US06055200704,06055200704,"Census Tract 2007.04, Napa County, California",1703,100.0,1619,95.1,1619,100.0,896,55.3,689,42.6,207,12.8,723,44.7
1400000US06055200705,06055200705,"Census Tract 2007.05, Napa County, California",1037,100.0,977,94.2,977,100.0,529,54.1,387,39.6,142,14.5,448,45.9
1400000US06055200706,06055200706,"Census Tract 2007.06, Napa County, California",1170,100.0,1140,97.4,1140,100.0,996,87.4,827,72.5,169,14.8,144,12.6
1400000US06055200707,06055200707,"Census Tract 2007.07, Napa County, California",1433,100.0,1330,92.8,1330,100.0,703,52.9,527,39.6,176,13.2,627,47.1
1400000US06055200802,06055200802,"Census Tract 2008.02, Napa County, California",2396,100.0,2173,90.7,2173,100.0,1121,51.6,863,39.7,258,11.9,1052,48.4
1400000US06055200803,06055200803,"Census Tract 2008.03, Napa County, California",881,100.0,849,96.4,849,100.0,600,70.7,477,56.2,123,14.5,249,29.3
1400000US06055200804,06055200804,"Census Tract 2008.04, Napa County, California",1649,100.0,1542,93.5,1542,100.0,696,45.1,572,37.1,124,8.0,846,54.9
1400000US06055200900,06055200900,"Census Tract 2009, Napa County, California",29,100.0,22,75.9,22,100.0,2,9.1,2,9.1,0,0.0,20,90.9
1400000US06055201003,06055201003,"Census Tract 2010.03, Napa County, California",1405,100.0,1273,90.6,1273,100.0,813,63.9,713,56.0,100,7.9,460,36.1
1400000US06055201004,06055201004,"Census Tract 2010.04, Napa County, California",2028,100.0,1918,94.6,1918,100.0,1625,84.7,1161,60.5,464,24.2,293,15.3
1400000US06055201005,06055201005,"Census Tract 2010.05, Napa County, California",708,100.0,678,95.8,678,100.0,558,82.3,487,71.8,71,10.5,120,17.7
1400000US06055201006,06055201006,"Census Tract 2010.06, Napa County, California",1005,100.0,964,95.9,964,100.0,773,80.2,667,69.2,106,11.0,191,19.8
1400000US06055201007,06055201007,"Census Tract 2010.07, Napa County, California",1168,100.0,1124,96.2,1124,100.0,896,79.7,772,68.7,124,11.0,228,20.3
1400000US06055201101,06055201101,"Census Tract 2011.01, Napa County, California",794,100.0,759,95.6,759,100.0,702,92.5,547,72.1,155,20.4,57,7.5
1400000US06055201102,06055201102,"Census Tract 2011.02, Napa County, California",1029,100.0,845,82.1,845,100.0,579,68.5,382,45.2,197,23.3,266,31.5
1400000US06055201200,06055201200,"Census Tract 2012, Napa County, California",2176,100.0,1976,90.8,1976,100.0,1672,84.6,892,45.1,780,39.5,304,15.4
1400000US06055201300,06055201300,"Census Tract 2013, Napa County, California",1252,100.0,1050,83.9,1050,100.0,688,65.5,380,36.2,308,29.3,362,34.5
1400000US06055201401,06055201401,"Census Tract 2014.01, Napa County, California",2255,100.0,1383,61.3,1383,100.0,1164,84.2,804,58.1,360,26.0,219,15.8
1400000US06055201402,06055201402,"Census Tract 2014.02, Napa County, California",1273,100.0,1150,90.3,1150,100.0,950,82.6,675,58.7,275,23.9,200,17.4
1400000US06055201403,06055201403,"Census Tract 2014.03, Napa County, California",379,100.0,312,82.3,312,100.0,237,76.0,168,53.8,69,22.1,75,24.0
1400000US06055201500,06055201500,"Census Tract 2015, Napa County, California",1124,100.0,786,69.9,786,100.0,508,64.6,301,38.3,207,26.3,278,35.4
1400000US06055201601,06055201601,"Census Tract 2016.01, Napa County, California",1027,100.0,883,86.0,883,100.0,420,47.6,254,28.8,166,18.8,463,52.4
1400000US06055201602,06055201602,"Census Tract 2016.02, Napa County, California",1749,100.0,1518,86.8,1518,100.0,911,60.0,594,39.1,317,20.9,607,40.0
1400000US06055201700,06055201700,"Census Tract 2017, Napa County, California",2182,100.0,1809,82.9,1809,100.0,1007,55.7,691,38.2,316,17.5,802,44.3
1400000US06055201800,06055201800,"Census Tract 2018, Napa County, California",1015,100.0,725,71.4,725,100.0,561,77.4,436,60.1,125,17.2,164,22.6
1400000US06055201900,06055201900,"Census Tract 2019, Napa County, California",785,100.0,558,71.1,558,100.0,384,68.8,235,42.1,149,26.7,174,31.2
1400000US06055202000,06055202000,"Census Tract 2020, Napa County, California",2319,100.0,2019,87.1,2019,100.0,1166,57.8,639,31.6,527,26.1,853,42.2
1400000US06057000102,06057000102,"Census Tract 1.02, Nevada County, California",2932,100.0,2741,93.5,2741,100.0,2327,84.9,1667,60.8,660,24.1,414,15.1
1400000US06057000103,06057000103,"Census Tract 1.03, Nevada County, California",3447,100.0,3065,88.9,3065,100.0,2512,82.0,1796,58.6,716,23.4,553,18.0
1400000US06057000104,06057000104,"Census Tract 1.04, Nevada County, California",1653,100.0,1510,91.3,1510,100.0,1326,87.8,639,42.3,687,45.5,184,12.2
1400000US06057000105,06057000105,"Census Tract 1.05, Nevada County, California",1227,100.0,1115,90.9,1115,100.0,878,78.7,653,58.6,225,20.2,237,21.3
1400000US06057000200,06057000200,"Census Tract 2, Nevada County, California",1163,100.0,1067,91.7,1067,100.0,868,81.3,643,60.3,225,21.1,199,18.7
1400000US06057000300,06057000300,"Census Tract 3, Nevada County, California",1045,100.0,964,92.2,964,100.0,800,83.0,587,60.9,213,22.1,164,17.0
1400000US06057000401,06057000401,"Census Tract 4.01, Nevada County, California",2984,100.0,2525,84.6,2525,100.0,2086,82.6,1357,53.7,729,28.9,439,17.4
1400000US06057000402,06057000402,"Census Tract 4.02, Nevada County, California",3055,100.0,2802,91.7,2802,100.0,2236,79.8,1548,55.2,688,24.6,566,20.2
1400000US06057000501,06057000501,"Census Tract 5.01, Nevada County, California",3013,100.0,2730,90.6,2730,100.0,1250,45.8,822,30.1,428,15.7,1480,54.2
1400000US06057000502,06057000502,"Census Tract 5.02, Nevada County, California",2271,100.0,2047,90.1,2047,100.0,1222,59.7,779,38.1,443,21.6,825,40.3
1400000US06057000600,06057000600,"Census Tract 6, Nevada County, California",3195,100.0,2943,92.1,2943,100.0,1070,36.4,642,21.8,428,14.5,1873,63.6
1400000US06057000701,06057000701,"Census Tract 7.01, Nevada County, California",3531,100.0,3091,87.5,3091,100.0,2616,84.6,1891,61.2,725,23.5,475,15.4
1400000US06057000702,06057000702,"Census Tract 7.02, Nevada County, California",1885,100.0,1702,90.3,1702,100.0,1364,80.1,969,56.9,395,23.2,338,19.9
1400000US06057000801,06057000801,"Census Tract 8.01, Nevada County, California",2397,100.0,2073,86.5,2073,100.0,1671,80.6,1160,56.0,511,24.7,402,19.4
1400000US06057000802,06057000802,"Census Tract 8.02, Nevada County, California",3160,100.0,2873,90.9,2873,100.0,1986,69.1,1302,45.3,684,23.8,887,30.9
1400000US06057000900,06057000900,"Census Tract 9, Nevada County, California",2696,100.0,1846,68.5,1846,100.0,1275,69.1,732,39.7,543,29.4,571,30.9
1400000US06057001203,06057001203,"Census Tract 12.03, Nevada County, California",3925,100.0,1253,31.9,1253,100.0,951,75.9,728,58.1,223,17.8,302,24.1
1400000US06057001204,06057001204,"Census Tract 12.04, Nevada County, California",4044,100.0,1236,30.6,1236,100.0,830,67.2,656,53.1,174,14.1,406,32.8
1400000US06057001205,06057001205,"Census Tract 12.05, Nevada County, California",2083,100.0,1699,81.6,1699,100.0,1409,82.9,1227,72.2,182,10.7,290,17.1
1400000US06057001206,06057001206,"Census Tract 12.06, Nevada County, California",2884,100.0,2245,77.8,2245,100.0,1213,54.0,931,41.5,282,12.6,1032,46.0
1400000US06059001101,06059001101,"Census Tract 11.01, Orange County, California",1529,100.0,1467,95.9,1467,100.0,1083,73.8,837,57.1,246,16.8,384,26.2
1400000US06059001102,06059001102,"Census Tract 11.02, Orange County, California",1099,100.0,1063,96.7,1063,100.0,680,64.0,539,50.7,141,13.3,383,36.0
1400000US06059001103,06059001103,"Census Tract 11.03, Orange County, California",1474,100.0,1384,93.9,1384,100.0,555,40.1,436,31.5,119,8.6,829,59.9
1400000US06059001201,06059001201,"Census Tract 12.01, Orange County, California",1476,100.0,1412,95.7,1412,100.0,488,34.6,409,29.0,79,5.6,924,65.4
1400000US06059001202,06059001202,"Census Tract 12.02, Orange County, California",947,100.0,912,96.3,912,100.0,461,50.5,396,43.4,65,7.1,451,49.5
1400000US06059001301,06059001301,"Census Tract 13.01, Orange County, California",2635,100.0,2489,94.5,2489,100.0,1705,68.5,1323,53.2,382,15.3,784,31.5
1400000US06059001303,06059001303,"Census Tract 13.03, Orange County, California",1909,100.0,1821,95.4,1821,100.0,1059,58.2,901,49.5,158,8.7,762,41.8
1400000US06059001304,06059001304,"Census Tract 13.04, Orange County, California",1168,100.0,1101,94.3,1101,100.0,593,53.9,302,27.4,291,26.4,508,46.1
1400000US06059001401,06059001401,"Census Tract 14.01, Orange County, California",1881,100.0,1697,90.2,1697,100.0,799,47.1,609,35.9,190,11.2,898,52.9
1400000US06059001402,06059001402,"Census Tract 14.02, Orange County, California",1600,100.0,1545,96.6,1545,100.0,844,54.6,660,42.7,184,11.9,701,45.4
1400000US06059001403,06059001403,"Census Tract 14.03, Orange County, California",1088,100.0,1064,97.8,1064,100.0,966,90.8,725,68.1,241,22.7,98,9.2
1400000US06059001404,06059001404,"Census Tract 14.04, Orange County, California",1065,100.0,1000,93.9,1000,100.0,562,56.2,454,45.4,108,10.8,438,43.8
1400000US06059001501,06059001501,"Census Tract 15.01, Orange County, California",2491,100.0,2407,96.6,2407,100.0,2213,91.9,1418,58.9,795,33.0,194,8.1
1400000US06059001503,06059001503,"Census Tract 15.03, Orange County, California",1792,100.0,1744,97.3,1744,100.0,1068,61.2,825,47.3,243,13.9,676,38.8
1400000US06059001504,06059001504,"Census Tract 15.04, Orange County, California",1812,100.0,1713,94.5,1713,100.0,719,42.0,562,32.8,157,9.2,994,58.0
1400000US06059001505,06059001505,"Census Tract 15.05, Orange County, California",2486,100.0,2409,96.9,2409,100.0,1827,75.8,1440,59.8,387,16.1,582,24.2
1400000US06059001506,06059001506,"Census Tract 15.06, Orange County, California",1627,100.0,1583,97.3,1583,100.0,1006,63.6,823,52.0,183,11.6,577,36.4
1400000US06059001507,06059001507,"Census Tract 15.07, Orange County, California",1993,100.0,1902,95.4,1902,100.0,718,37.7,605,31.8,113,5.9,1184,62.3
1400000US06059001601,06059001601,"Census Tract 16.01, Orange County, California",2956,100.0,2842,96.1,2842,100.0,2023,71.2,1450,51.0,573,20.2,819,28.8
1400000US06059001602,06059001602,"Census Tract 16.02, Orange County, California",1883,100.0,1829,97.1,1829,100.0,1563,85.5,1189,65.0,374,20.4,266,14.5
1400000US06059001704,06059001704,"Census Tract 17.04, Orange County, California",2380,100.0,2311,97.1,2311,100.0,1614,69.8,1382,59.8,232,10.0,697,30.2
1400000US06059001705,06059001705,"Census Tract 17.05, Orange County, California",1509,100.0,1468,97.3,1468,100.0,912,62.1,706,48.1,206,14.0,556,37.9
1400000US06059001706,06059001706,"Census Tract 17.06, Orange County, California",1444,100.0,1386,96.0,1386,100.0,1100,79.4,789,56.9,311,22.4,286,20.6
1400000US06059001707,06059001707,"Census Tract 17.07, Orange County, California",2569,100.0,2511,97.7,2511,100.0,1980,78.9,1636,65.2,344,13.7,531,21.1
1400000US06059001708,06059001708,"Census Tract 17.08, Orange County, California",1324,100.0,1295,97.8,1295,100.0,1174,90.7,893,69.0,281,21.7,121,9.3
1400000US06059001801,06059001801,"Census Tract 18.01, Orange County, California",1603,100.0,1544,96.3,1544,100.0,415,26.9,308,19.9,107,6.9,1129,73.1
1400000US06059001802,06059001802,"Census Tract 18.02, Orange County, California",2228,100.0,2067,92.8,2067,100.0,734,35.5,598,28.9,136,6.6,1333,64.5
1400000US06059001901,06059001901,"Census Tract 19.01, Orange County, California",809,100.0,788,97.4,788,100.0,593,75.3,475,60.3,118,15.0,195,24.7
1400000US06059001902,06059001902,"Census Tract 19.02, Orange County, California",807,100.0,786,97.4,786,100.0,536,68.2,428,54.5,108,13.7,250,31.8
1400000US06059001903,06059001903,"Census Tract 19.03, Orange County, California",947,100.0,911,96.2,911,100.0,606,66.5,477,52.4,129,14.2,305,33.5
1400000US06059011000,06059011000,"Census Tract 110, Orange County, California",2493,100.0,2363,94.8,2363,100.0,1428,60.4,1061,44.9,367,15.5,935,39.6
1400000US06059011101,06059011101,"Census Tract 111.01, Orange County, California",1298,100.0,1240,95.5,1240,100.0,668,53.9,547,44.1,121,9.8,572,46.1
1400000US06059011102,06059011102,"Census Tract 111.02, Orange County, California",1167,100.0,1123,96.2,1123,100.0,877,78.1,697,62.1,180,16.0,246,21.9
1400000US06059011200,06059011200,"Census Tract 112, Orange County, California",1654,100.0,1570,94.9,1570,100.0,825,52.5,629,40.1,196,12.5,745,47.5
1400000US06059011300,06059011300,"Census Tract 113, Orange County, California",2092,100.0,1996,95.4,1996,100.0,629,31.5,480,24.0,149,7.5,1367,68.5
1400000US06059011401,06059011401,"Census Tract 114.01, Orange County, California",780,100.0,738,94.6,738,100.0,467,63.3,338,45.8,129,17.5,271,36.7
1400000US06059011402,06059011402,"Census Tract 114.02, Orange County, California",869,100.0,851,97.9,851,100.0,753,88.5,547,64.3,206,24.2,98,11.5
1400000US06059011403,06059011403,"Census Tract 114.03, Orange County, California",2036,100.0,1910,93.8,1910,100.0,715,37.4,542,28.4,173,9.1,1195,62.6
1400000US06059011502,06059011502,"Census Tract 115.02, Orange County, California",1476,100.0,1403,95.1,1403,100.0,593,42.3,473,33.7,120,8.6,810,57.7
1400000US06059011503,06059011503,"Census Tract 115.03, Orange County, California",575,100.0,559,97.2,559,100.0,474,84.8,342,61.2,132,23.6,85,15.2
1400000US06059011504,06059011504,"Census Tract 115.04, Orange County, California",2279,100.0,2082,91.4,2082,100.0,221,10.6,195,9.4,26,1.2,1861,89.4
1400000US06059011601,06059011601,"Census Tract 116.01, Orange County, California",2316,100.0,2177,94.0,2177,100.0,335,15.4,256,11.8,79,3.6,1842,84.6
1400000US06059011602,06059011602,"Census Tract 116.02, Orange County, California",1506,100.0,1418,94.2,1418,100.0,741,52.3,404,28.5,337,23.8,677,47.7
1400000US06059011707,06059011707,"Census Tract 117.07, Orange County, California",2469,100.0,2350,95.2,2350,100.0,1460,62.1,1205,51.3,255,10.9,890,37.9
1400000US06059011708,06059011708,"Census Tract 117.08, Orange County, California",2023,100.0,1728,85.4,1728,100.0,498,28.8,396,22.9,102,5.9,1230,71.2
1400000US06059011709,06059011709,"Census Tract 117.09, Orange County, California",1483,100.0,1464,98.7,1464,100.0,1323,90.4,1014,69.3,309,21.1,141,9.6
1400000US06059011710,06059011710,"Census Tract 117.10, Orange County, California",1259,100.0,1206,95.8,1206,100.0,1002,83.1,770,63.8,232,19.2,204,16.9
1400000US06059011711,06059011711,"Census Tract 117.11, Orange County, California",2831,100.0,2655,93.8,2655,100.0,472,17.8,389,14.7,83,3.1,2183,82.2
1400000US06059011712,06059011712,"Census Tract 117.12, Orange County, California",1603,100.0,1547,96.5,1547,100.0,760,49.1,592,38.3,168,10.9,787,50.9
1400000US06059011714,06059011714,"Census Tract 117.14, Orange County, California",397,100.0,166,41.8,166,100.0,6,3.6,3,1.8,3,1.8,160,96.4
1400000US06059011715,06059011715,"Census Tract 117.15, Orange County, California",2463,100.0,2424,98.4,2424,100.0,1749,72.2,1335,55.1,414,17.1,675,27.8
1400000US06059011716,06059011716,"Census Tract 117.16, Orange County, California",1664,100.0,1615,97.1,1615,100.0,1396,86.4,1230,76.2,166,10.3,219,13.6
1400000US06059011717,06059011717,"Census Tract 117.17, Orange County, California",938,100.0,924,98.5,924,100.0,685,74.1,538,58.2,147,15.9,239,25.9
1400000US06059011718,06059011718,"Census Tract 117.18, Orange County, California",1108,100.0,1074,96.9,1074,100.0,955,88.9,784,73.0,171,15.9,119,11.1
1400000US06059011720,06059011720,"Census Tract 117.20, Orange County, California",1504,100.0,1422,94.5,1422,100.0,278,19.5,193,13.6,85,6.0,1144,80.5
1400000US06059011721,06059011721,"Census Tract 117.21, Orange County, California",1603,100.0,1514,94.4,1514,100.0,374,24.7,303,20.0,71,4.7,1140,75.3
1400000US06059011722,06059011722,"Census Tract 117.22, Orange County, California",1066,100.0,1040,97.6,1040,100.0,592,56.9,348,33.5,244,23.5,448,43.1
1400000US06059021802,06059021802,"Census Tract 218.02, Orange County, California",2672,100.0,2549,95.4,2549,100.0,1553,60.9,1233,48.4,320,12.6,996,39.1
1400000US06059021807,06059021807,"Census Tract 218.07, Orange County, California",1370,100.0,1342,98.0,1342,100.0,985,73.4,805,60.0,180,13.4,357,26.6
1400000US06059021809,06059021809,"Census Tract 218.09, Orange County, California",1065,100.0,1036,97.3,1036,100.0,754,72.8,598,57.7,156,15.1,282,27.2
1400000US06059021810,06059021810,"Census Tract 218.10, Orange County, California",1215,100.0,1200,98.8,1200,100.0,1070,89.2,867,72.3,203,16.9,130,10.8
1400000US06059021812,06059021812,"Census Tract 218.12, Orange County, California",2224,100.0,2158,97.0,2158,100.0,1506,69.8,1268,58.8,238,11.0,652,30.2
1400000US06059021813,06059021813,"Census Tract 218.13, Orange County, California",11,100.0,10,90.9,10,100.0,5,50.0,0,0.0,5,50.0,5,50.0
1400000US06059021814,06059021814,"Census Tract 218.14, Orange County, California",2598,100.0,2511,96.7,2511,100.0,1504,59.9,1230,49.0,274,10.9,1007,40.1
1400000US06059021815,06059021815,"Census Tract 218.15, Orange County, California",2664,100.0,2577,96.7,2577,100.0,2344,91.0,1905,73.9,439,17.0,233,9.0
1400000US06059021816,06059021816,"Census Tract 218.16, Orange County, California",1775,100.0,1734,97.7,1734,100.0,1519,87.6,1241,71.6,278,16.0,215,12.4
1400000US06059021817,06059021817,"Census Tract 218.17, Orange County, California",1280,100.0,1237,96.6,1237,100.0,1002,81.0,860,69.5,142,11.5,235,19.0
1400000US06059021820,06059021820,"Census Tract 218.20, Orange County, California",1428,100.0,1389,97.3,1389,100.0,1199,86.3,1009,72.6,190,13.7,190,13.7
1400000US06059021821,06059021821,"Census Tract 218.21, Orange County, California",2424,100.0,2333,96.2,2333,100.0,1228,52.6,1078,46.2,150,6.4,1105,47.4
1400000US06059021822,06059021822,"Census Tract 218.22, Orange County, California",2499,100.0,2352,94.1,2352,100.0,2083,88.6,1808,76.9,275,11.7,269,11.4
1400000US06059021823,06059021823,"Census Tract 218.23, Orange County, California",1079,100.0,1059,98.1,1059,100.0,936,88.4,779,73.6,157,14.8,123,11.6
1400000US06059021824,06059021824,"Census Tract 218.24, Orange County, California",864,100.0,852,98.6,852,100.0,799,93.8,671,78.8,128,15.0,53,6.2
1400000US06059021825,06059021825,"Census Tract 218.25, Orange County, California",1115,100.0,1086,97.4,1086,100.0,903,83.1,800,73.7,103,9.5,183,16.9
1400000US06059021826,06059021826,"Census Tract 218.26, Orange County, California",1092,100.0,1030,94.3,1030,100.0,554,53.8,513,49.8,41,4.0,476,46.2
1400000US06059021827,06059021827,"Census Tract 218.27, Orange County, California",1069,100.0,991,92.7,991,100.0,872,88.0,768,77.5,104,10.5,119,12.0
1400000US06059021828,06059021828,"Census Tract 218.28, Orange County, California",1318,100.0,1300,98.6,1300,100.0,1230,94.6,1111,85.5,119,9.2,70,5.4
1400000US06059021829,06059021829,"Census Tract 218.29, Orange County, California",1791,100.0,1765,98.5,1765,100.0,1663,94.2,1367,77.5,296,16.8,102,5.8
1400000US06059021830,06059021830,"Census Tract 218.30, Orange County, California",2039,100.0,2005,98.3,2005,100.0,1829,91.2,1548,77.2,281,14.0,176,8.8
1400000US06059021903,06059021903,"Census Tract 219.03, Orange County, California",1216,100.0,1198,98.5,1198,100.0,1047,87.4,882,73.6,165,13.8,151,12.6
1400000US06059021905,06059021905,"Census Tract 219.05, Orange County, California",1800,100.0,1778,98.8,1778,100.0,1510,84.9,1290,72.6,220,12.4,268,15.1
1400000US06059021912,06059021912,"Census Tract 219.12, Orange County, California",1581,100.0,1556,98.4,1556,100.0,1480,95.1,1271,81.7,209,13.4,76,4.9
1400000US06059021913,06059021913,"Census Tract 219.13, Orange County, California",1964,100.0,1916,97.6,1916,100.0,1307,68.2,1074,56.1,233,12.2,609,31.8
1400000US06059021914,06059021914,"Census Tract 219.14, Orange County, California",1413,100.0,1357,96.0,1357,100.0,986,72.7,788,58.1,198,14.6,371,27.3
1400000US06059021915,06059021915,"Census Tract 219.15, Orange County, California",1494,100.0,1458,97.6,1458,100.0,1308,89.7,1011,69.3,297,20.4,150,10.3
1400000US06059021916,06059021916,"Census Tract 219.16, Orange County, California",1454,100.0,1403,96.5,1403,100.0,1124,80.1,925,65.9,199,14.2,279,19.9
1400000US06059021917,06059021917,"Census Tract 219.17, Orange County, California",1207,100.0,1169,96.9,1169,100.0,1083,92.6,884,75.6,199,17.0,86,7.4
1400000US06059021918,06059021918,"Census Tract 219.18, Orange County, California",1830,100.0,1781,97.3,1781,100.0,1454,81.6,1215,68.2,239,13.4,327,18.4
1400000US06059021919,06059021919,"Census Tract 219.19, Orange County, California",973,100.0,942,96.8,942,100.0,770,81.7,627,66.6,143,15.2,172,18.3
1400000US06059021920,06059021920,"Census Tract 219.20, Orange County, California",2544,100.0,2487,97.8,2487,100.0,2203,88.6,1900,76.4,303,12.2,284,11.4
1400000US06059021921,06059021921,"Census Tract 219.21, Orange County, California",1437,100.0,1404,97.7,1404,100.0,1323,94.2,1168,83.2,155,11.0,81,5.8
1400000US06059021922,06059021922,"Census Tract 219.22, Orange County, California",2333,100.0,2243,96.1,2243,100.0,1307,58.3,1180,52.6,127,5.7,936,41.7
1400000US06059021923,06059021923,"Census Tract 219.23, Orange County, California",2420,100.0,2359,97.5,2359,100.0,2058,87.2,1901,80.6,157,6.7,301,12.8
1400000US06059021924,06059021924,"Census Tract 219.24, Orange County, California",1424,100.0,1359,95.4,1359,100.0,1050,77.3,946,69.6,104,7.7,309,22.7
1400000US06059032002,06059032002,"Census Tract 320.02, Orange County, California",2078,100.0,2041,98.2,2041,100.0,1715,84.0,1430,70.1,285,14.0,326,16.0
1400000US06059032003,06059032003,"Census Tract 320.03, Orange County, California",1583,100.0,1564,98.8,1564,100.0,1440,92.1,1158,74.0,282,18.0,124,7.9
1400000US06059032011,06059032011,"Census Tract 320.11, Orange County, California",753,100.0,691,91.8,691,100.0,520,75.3,418,60.5,102,14.8,171,24.7
1400000US06059032012,06059032012,"Census Tract 320.12, Orange County, California",1290,100.0,1259,97.6,1259,100.0,1085,86.2,893,70.9,192,15.3,174,13.8
1400000US06059032013,06059032013,"Census Tract 320.13, Orange County, California",2136,100.0,2048,95.9,2048,100.0,986,48.1,815,39.8,171,8.3,1062,51.9
1400000US06059032014,06059032014,"Census Tract 320.14, Orange County, California",2070,100.0,1929,93.2,1929,100.0,1345,69.7,766,39.7,579,30.0,584,30.3
1400000US06059032015,06059032015,"Census Tract 320.15, Orange County, California",1959,100.0,1921,98.1,1921,100.0,1542,80.3,1298,67.6,244,12.7,379,19.7
1400000US06059032020,06059032020,"Census Tract 320.20, Orange County, California",1910,100.0,1877,98.3,1877,100.0,1520,81.0,1311,69.8,209,11.1,357,19.0
1400000US06059032022,06059032022,"Census Tract 320.22, Orange County, California",2404,100.0,2224,92.5,2224,100.0,1141,51.3,1005,45.2,136,6.1,1083,48.7
1400000US06059032023,06059032023,"Census Tract 320.23, Orange County, California",4548,100.0,4371,96.1,4371,100.0,3439,78.7,3112,71.2,327,7.5,932,21.3
1400000US06059032027,06059032027,"Census Tract 320.27, Orange County, California",2045,100.0,1957,95.7,1957,100.0,1152,58.9,1048,53.6,104,5.3,805,41.1
1400000US06059032028,06059032028,"Census Tract 320.28, Orange County, California",1321,100.0,1251,94.7,1251,100.0,832,66.5,751,60.0,81,6.5,419,33.5
1400000US06059032029,06059032029,"Census Tract 320.29, Orange County, California",1451,100.0,1416,97.6,1416,100.0,1167,82.4,1078,76.1,89,6.3,249,17.6
1400000US06059032030,06059032030,"Census Tract 320.30, Orange County, California",1289,100.0,1267,98.3,1267,100.0,1079,85.2,927,73.2,152,12.0,188,14.8
1400000US06059032031,06059032031,"Census Tract 320.31, Orange County, California",1171,100.0,1155,98.6,1155,100.0,1002,86.8,889,77.0,113,9.8,153,13.2
1400000US06059032032,06059032032,"Census Tract 320.32, Orange County, California",1035,100.0,1012,97.8,1012,100.0,861,85.1,740,73.1,121,12.0,151,14.9
1400000US06059032033,06059032033,"Census Tract 320.33, Orange County, California",1499,100.0,1449,96.7,1449,100.0,703,48.5,629,43.4,74,5.1,746,51.5
1400000US06059032034,06059032034,"Census Tract 320.34, Orange County, California",1848,100.0,1826,98.8,1826,100.0,1694,92.8,1541,84.4,153,8.4,132,7.2
1400000US06059032035,06059032035,"Census Tract 320.35, Orange County, California",1058,100.0,997,94.2,997,100.0,800,80.2,654,65.6,146,14.6,197,19.8
1400000US06059032036,06059032036,"Census Tract 320.36, Orange County, California",1311,100.0,1278,97.5,1278,100.0,1051,82.2,880,68.9,171,13.4,227,17.8
1400000US06059032037,06059032037,"Census Tract 320.37, Orange County, California",2610,100.0,2504,95.9,2504,100.0,2216,88.5,1319,52.7,897,35.8,288,11.5
1400000US06059032038,06059032038,"Census Tract 320.38, Orange County, California",2130,100.0,2092,98.2,2092,100.0,1953,93.4,1813,86.7,140,6.7,139,6.6
1400000US06059032039,06059032039,"Census Tract 320.39, Orange County, California",2228,100.0,2180,97.8,2180,100.0,1655,75.9,1516,69.5,139,6.4,525,24.1
1400000US06059032040,06059032040,"Census Tract 320.40, Orange County, California",885,100.0,875,98.9,875,100.0,820,93.7,740,84.6,80,9.1,55,6.3
1400000US06059032041,06059032041,"Census Tract 320.41, Orange County, California",420,100.0,345,82.1,345,100.0,276,80.0,234,67.8,42,12.2,69,20.0
1400000US06059032042,06059032042,"Census Tract 320.42, Orange County, California",1816,100.0,1779,98.0,1779,100.0,1530,86.0,1426,80.2,104,5.8,249,14.0
1400000US06059032043,06059032043,"Census Tract 320.43, Orange County, California",1250,100.0,1227,98.2,1227,100.0,1169,95.3,1088,88.7,81,6.6,58,4.7
1400000US06059032044,06059032044,"Census Tract 320.44, Orange County, California",2011,100.0,1953,97.1,1953,100.0,1742,89.2,1548,79.3,194,9.9,211,10.8
1400000US06059032045,06059032045,"Census Tract 320.45, Orange County, California",938,100.0,915,97.5,915,100.0,837,91.5,805,88.0,32,3.5,78,8.5
1400000US06059032046,06059032046,"Census Tract 320.46, Orange County, California",1872,100.0,1836,98.1,1836,100.0,1732,94.3,1588,86.5,144,7.8,104,5.7
1400000US06059032047,06059032047,"Census Tract 320.47, Orange County, California",1738,100.0,1669,96.0,1669,100.0,934,56.0,875,52.4,59,3.5,735,44.0
1400000US06059032048,06059032048,"Census Tract 320.48, Orange County, California",2249,100.0,2191,97.4,2191,100.0,2011,91.8,1486,67.8,525,24.0,180,8.2
1400000US06059032049,06059032049,"Census Tract 320.49, Orange County, California",3073,100.0,2989,97.3,2989,100.0,2201,73.6,2117,70.8,84,2.8,788,26.4
1400000US06059032050,06059032050,"Census Tract 320.50, Orange County, California",1744,100.0,1688,96.8,1688,100.0,1413,83.7,1315,77.9,98,5.8,275,16.3
